Invoice ID,Product Name,Product Category,Quantity,Transaction Date,Customer ID,Country/Region,Unit Price
INV537661,Tea,Pantry,5,2025-11-20 11:01,CUST15543,United Kingdom,4.5
INV537661,Bread,Bakery,1,2025-11-20 11:01,CUST15543,United Kingdom,2.5
INV537661,Eggs,Dairy & Eggs,3,2025-11-20 11:01,CUST15543,United Kingdom,2.99
INV537661,Bagel,Bakery,1,2025-11-20 11:01,CUST15543,United Kingdom,1.5
INV537661,Butter,Dairy & Eggs,3,2025-11-20 11:01,CUST15543,United Kingdom,3.49
INV537662,Water,Beverages,1,2025-02-14 09:15,CUST11107,United Kingdom,0.99
INV537662,Tomato Sauce,Pantry,1,2025-02-14 09:15,CUST11107,United Kingdom,2.79
INV537662,Jam,Pantry,2,2025-02-14 09:15,CUST11107,United Kingdom,4.2
INV537662,Tea,Pantry,1,2025-02-14 09:15,CUST11107,United Kingdom,4.5
INV537662,Bread,Bakery,1,2025-02-14 09:15,CUST11107,United Kingdom,2.5
INV537662,Milk,Dairy & Eggs,2,2025-02-14 09:15,CUST11107,United Kingdom,1.99
INV537662,Butter,Dairy & Eggs,2,2025-02-14 09:15,CUST11107,United Kingdom,3.49
INV537663,Beer,Beverages,1,2025-07-01 19:11,CUST10803,United Kingdom,8.99
INV537663,Water,Beverages,2,2025-07-01 19:11,CUST10803,United Kingdom,0.99
INV537663,Baby Wipes,Baby & Personal Care,1,2025-07-01 19:11,CUST10803,United Kingdom,3.99
INV537663,Jam,Pantry,1,2025-07-01 19:11,CUST10803,United Kingdom,4.2
INV537663,Bread,Bakery,2,2025-07-01 19:11,CUST10803,United Kingdom,2.5
INV537663,Milk,Dairy & Eggs,3,2025-07-01 19:11,CUST10803,United Kingdom,1.99
INV537663,Butter,Dairy & Eggs,1,2025-07-01 19:11,CUST10803,United Kingdom,3.49
INV537664,Jam,Pantry,2,2025-02-24 09:29,CUST12302,United Kingdom,4.2
INV537664,Tea,Pantry,2,2025-02-24 09:29,CUST12302,United Kingdom,4.5
INV537664,Bread,Bakery,1,2025-02-24 09:29,CUST12302,United Kingdom,2.5
INV537664,Milk,Dairy & Eggs,1,2025-02-24 09:29,CUST12302,United Kingdom,1.99
INV537664,Butter,Dairy & Eggs,1,2025-02-24 09:29,CUST12302,United Kingdom,3.49
INV537665,Jam,Pantry,1,2025-10-03 08:26,CUST10943,United Kingdom,4.2
INV537665,Soda,Beverages,4,2025-10-03 08:26,CUST10943,United Kingdom,1.79
INV537665,Bread,Bakery,1,2025-10-03 08:26,CUST10943,United Kingdom,2.5
INV537665,Yogurt,Dairy & Eggs,1,2025-10-03 08:26,CUST10943,United Kingdom,1.2
INV537665,Eggs,Dairy & Eggs,5,2025-10-03 08:26,CUST10943,United Kingdom,2.99
INV537665,Butter,Dairy & Eggs,1,2025-10-03 08:26,CUST10943,United Kingdom,3.49
INV537666,Cheese,Dairy & Eggs,1,2025-06-28 16:38,CUST11679,Germany,5.99
INV537666,Water,Beverages,1,2025-06-28 16:38,CUST11679,Germany,0.99
INV537666,Cookies,Bakery,1,2025-06-28 16:38,CUST11679,Germany,3.0
INV537666,Tea,Pantry,1,2025-06-28 16:38,CUST11679,Germany,4.5
INV537666,Sugar,Pantry,1,2025-06-28 16:38,CUST11679,Germany,2.1
INV537666,Wine,Beverages,1,2025-06-28 16:38,CUST11679,Germany,14.99
INV537666,Bagel,Bakery,12,2025-06-28 16:38,CUST11679,Germany,1.5
INV537667,Milk,Dairy & Eggs,1,2025-06-27 19:28,CUST14539,United Kingdom,1.99
INV537668,Cheese,Dairy & Eggs,2,2025-06-04 08:57,CUST13137,United Kingdom,5.99
INV537668,Water,Beverages,2,2025-06-04 08:57,CUST13137,United Kingdom,0.99
INV537668,Soda,Beverages,1,2025-06-04 08:57,CUST13137,United Kingdom,1.79
INV537668,Sugar,Pantry,2,2025-06-04 08:57,CUST13137,United Kingdom,2.1
INV537668,Croissant,Bakery,5,2025-06-04 08:57,CUST13137,United Kingdom,1.8
INV537668,Coffee,Pantry,2,2025-06-04 08:57,CUST13137,United Kingdom,7.99
INV537668,Eggs,Dairy & Eggs,1,2025-06-04 08:57,CUST13137,United Kingdom,2.99
INV537668,Wine,Beverages,1,2025-06-04 08:57,CUST13137,United Kingdom,14.99
INV537668,Milk,Dairy & Eggs,10,2025-06-04 08:57,CUST13137,United Kingdom,1.99
INV537669,Beer,Beverages,1,2025-04-03 16:19,CUST11592,United Kingdom,8.99
INV537669,Eggs,Dairy & Eggs,4,2025-04-03 16:19,CUST11592,United Kingdom,2.99
INV537669,Water,Beverages,1,2025-04-03 16:19,CUST11592,United Kingdom,0.99
INV537669,Butter,Dairy & Eggs,1,2025-04-03 16:19,CUST11592,United Kingdom,3.49
INV537670,Cookies,Bakery,2,2025-09-10 10:38,CUST18691,United Kingdom,3.0
INV537670,Tomato Sauce,Pantry,2,2025-09-10 10:38,CUST18691,United Kingdom,2.79
INV537670,Pasta,Pantry,3,2025-09-10 10:38,CUST18691,United Kingdom,1.49
INV537670,Tea,Pantry,2,2025-09-10 10:38,CUST18691,United Kingdom,4.5
INV537670,Milk,Dairy & Eggs,10,2025-09-10 10:38,CUST18691,United Kingdom,1.99
INV537670,Butter,Dairy & Eggs,1,2025-09-10 10:38,CUST18691,United Kingdom,3.49
INV537671,Olive Oil,Pantry,1,2025-07-02 11:38,CUST19459,France,9.99
INV537672,Soda,Beverages,2,2025-03-25 18:53,CUST15642,United Kingdom,1.79
INV537672,Soap,Baby & Personal Care,1,2025-03-25 18:53,CUST15642,United Kingdom,1.5
INV537672,Bagel,Bakery,1,2025-03-25 18:53,CUST15642,United Kingdom,1.5
INV537672,Juice,Beverages,2,2025-03-25 18:53,CUST15642,United Kingdom,3.5
INV537673,Jam,Pantry,2,2025-06-03 12:07,CUST15499,France,4.2
INV537673,Bread,Bakery,1,2025-06-03 12:07,CUST15499,France,2.5
INV537673,Eggs,Dairy & Eggs,2,2025-06-03 12:07,CUST15499,France,2.99
INV537673,Milk,Dairy & Eggs,4,2025-06-03 12:07,CUST15499,France,1.99
INV537673,Butter,Dairy & Eggs,4,2025-06-03 12:07,CUST15499,France,3.49
INV537674,Beer,Beverages,1,2025-01-30 16:49,CUST10359,France,8.99
INV537674,Cheese,Dairy & Eggs,1,2025-01-30 16:49,CUST10359,France,5.99
INV537674,Water,Beverages,5,2025-01-30 16:49,CUST10359,France,0.99
INV537674,Diapers,Baby & Personal Care,1,2025-01-30 16:49,CUST10359,France,19.99
INV537674,Juice,Beverages,5,2025-01-30 16:49,CUST10359,France,3.5
INV537674,Baby Wipes,Baby & Personal Care,1,2025-01-30 16:49,CUST10359,France,3.99
INV537674,Tomato Sauce,Pantry,1,2025-01-30 16:49,CUST10359,France,2.79
INV537674,Pasta,Pantry,1,2025-01-30 16:49,CUST10359,France,1.49
INV537674,Sugar,Pantry,3,2025-01-30 16:49,CUST10359,France,2.1
INV537674,Coffee,Pantry,5,2025-01-30 16:49,CUST10359,France,7.99
INV537674,Yogurt,Dairy & Eggs,3,2025-01-30 16:49,CUST10359,France,1.2
INV537674,Milk,Dairy & Eggs,1,2025-01-30 16:49,CUST10359,France,1.99
INV537675,Yogurt,Dairy & Eggs,2,2025-08-11 12:25,CUST10337,United Kingdom,1.2
INV537675,Sugar,Pantry,2,2025-08-11 12:25,CUST10337,United Kingdom,2.1
INV537675,Jam,Pantry,2,2025-08-11 12:25,CUST10337,United Kingdom,4.2
INV537675,Bread,Bakery,1,2025-08-11 12:25,CUST10337,United Kingdom,2.5
INV537676,Eggs,Dairy & Eggs,1,2025-04-30 15:02,CUST10114,United Kingdom,2.99
INV537676,Tea,Pantry,2,2025-04-30 15:02,CUST10114,United Kingdom,4.5
INV537676,Sugar,Pantry,1,2025-04-30 15:02,CUST10114,United Kingdom,2.1
INV537677,Cake,Bakery,1,2025-12-16 16:52,CUST12483,Germany,12.0
INV537677,Beer,Beverages,1,2025-12-16 16:52,CUST12483,Germany,8.99
INV537677,Diapers,Baby & Personal Care,1,2025-12-16 16:52,CUST12483,Germany,19.99
INV537677,Baby Wipes,Baby & Personal Care,2,2025-12-16 16:52,CUST12483,Germany,3.99
INV537677,Yogurt,Dairy & Eggs,1,2025-12-16 16:52,CUST12483,Germany,1.2
INV537677,Rice,Pantry,3,2025-12-16 16:52,CUST12483,Germany,3.2
INV537677,Milk,Dairy & Eggs,2,2025-12-16 16:52,CUST12483,Germany,1.99
INV537678,Water,Beverages,1,2025-12-04 14:31,CUST19644,United Kingdom,0.99
INV537678,Olive Oil,Pantry,2,2025-12-04 14:31,CUST19644,United Kingdom,9.99
INV537679,Water,Beverages,1,2025-12-12 15:27,CUST11407,United Kingdom,0.99
INV537679,Coffee,Pantry,4,2025-12-12 15:27,CUST11407,United Kingdom,7.99
INV537679,Soda,Beverages,12,2025-12-12 15:27,CUST11407,United Kingdom,1.79
INV537679,Milk,Dairy & Eggs,5,2025-12-12 15:27,CUST11407,United Kingdom,1.99
INV537680,Cheese,Dairy & Eggs,2,2025-08-03 11:59,CUST10576,Italy,5.99
INV537680,Beer,Beverages,2,2025-08-03 11:59,CUST10576,Italy,8.99
INV537680,Tomato Sauce,Pantry,12,2025-08-03 11:59,CUST10576,Italy,2.79
INV537680,Pasta,Pantry,12,2025-08-03 11:59,CUST10576,Italy,1.49
INV537680,Tea,Pantry,1,2025-08-03 11:59,CUST10576,Italy,4.5
INV537680,Croissant,Bakery,2,2025-08-03 11:59,CUST10576,Italy,1.8
INV537681,Water,Beverages,2,2025-09-18 11:25,CUST12036,United Kingdom,0.99
INV537681,Cookies,Bakery,1,2025-09-18 11:25,CUST12036,United Kingdom,3.0
INV537681,Jam,Pantry,2,2025-09-18 11:25,CUST12036,United Kingdom,4.2
INV537681,Tea,Pantry,2,2025-09-18 11:25,CUST12036,United Kingdom,4.5
INV537681,Sugar,Pantry,1,2025-09-18 11:25,CUST12036,United Kingdom,2.1
INV537681,Bread,Bakery,1,2025-09-18 11:25,CUST12036,United Kingdom,2.5
INV537681,Yogurt,Dairy & Eggs,2,2025-09-18 11:25,CUST12036,United Kingdom,1.2
INV537681,Butter,Dairy & Eggs,1,2025-09-18 11:25,CUST12036,United Kingdom,3.49
INV537682,Cheese,Dairy & Eggs,5,2025-04-21 18:50,CUST14699,United Kingdom,5.99
INV537682,Rice,Pantry,1,2025-04-21 18:50,CUST14699,United Kingdom,3.2
INV537682,Bread,Bakery,1,2025-04-21 18:50,CUST14699,United Kingdom,2.5
INV537682,Eggs,Dairy & Eggs,10,2025-04-21 18:50,CUST14699,United Kingdom,2.99
INV537682,Shampoo,Baby & Personal Care,3,2025-04-21 18:50,CUST14699,United Kingdom,4.99
INV537682,Wine,Beverages,4,2025-04-21 18:50,CUST14699,United Kingdom,14.99
INV537682,Bagel,Bakery,2,2025-04-21 18:50,CUST14699,United Kingdom,1.5
INV537682,Butter,Dairy & Eggs,1,2025-04-21 18:50,CUST14699,United Kingdom,3.49
INV537683,Yogurt,Dairy & Eggs,2,2025-06-21 20:58,CUST18991,France,1.2
INV537683,Eggs,Dairy & Eggs,1,2025-06-21 20:58,CUST18991,France,2.99
INV537683,Baby Wipes,Baby & Personal Care,1,2025-06-21 20:58,CUST18991,France,3.99
INV537683,Olive Oil,Pantry,1,2025-06-21 20:58,CUST18991,France,9.99
INV537684,Cheese,Dairy & Eggs,12,2025-11-03 18:59,CUST16327,Germany,5.99
INV537684,Diapers,Baby & Personal Care,1,2025-11-03 18:59,CUST16327,Germany,19.99
INV537684,Tomato Sauce,Pantry,1,2025-11-03 18:59,CUST16327,Germany,2.79
INV537684,Pasta,Pantry,2,2025-11-03 18:59,CUST16327,Germany,1.49
INV537684,Sugar,Pantry,3,2025-11-03 18:59,CUST16327,Germany,2.1
INV537684,Coffee,Pantry,1,2025-11-03 18:59,CUST16327,Germany,7.99
INV537684,Milk,Dairy & Eggs,1,2025-11-03 18:59,CUST16327,Germany,1.99
INV537685,Water,Beverages,3,2025-11-13 15:31,CUST16075,United Kingdom,0.99
INV537685,Juice,Beverages,3,2025-11-13 15:31,CUST16075,United Kingdom,3.5
INV537685,Cookies,Bakery,1,2025-11-13 15:31,CUST16075,United Kingdom,3.0
INV537685,Soda,Beverages,1,2025-11-13 15:31,CUST16075,United Kingdom,1.79
INV537685,Tea,Pantry,3,2025-11-13 15:31,CUST16075,United Kingdom,4.5
INV537685,Milk,Dairy & Eggs,12,2025-11-13 15:31,CUST16075,United Kingdom,1.99
INV537686,Shampoo,Baby & Personal Care,1,2025-01-23 10:30,CUST10399,United Kingdom,4.99
INV537686,Water,Beverages,12,2025-01-23 10:30,CUST10399,United Kingdom,0.99
INV537687,Cheese,Dairy & Eggs,3,2025-03-25 12:54,CUST11603,Italy,5.99
INV537687,Diapers,Baby & Personal Care,1,2025-03-25 12:54,CUST11603,Italy,19.99
INV537687,Baby Wipes,Baby & Personal Care,2,2025-03-25 12:54,CUST11603,Italy,3.99
INV537687,Shampoo,Baby & Personal Care,1,2025-03-25 12:54,CUST11603,Italy,4.99
INV537687,Wine,Beverages,3,2025-03-25 12:54,CUST11603,Italy,14.99
INV537688,Cheese,Dairy & Eggs,1,2025-05-27 11:41,CUST15223,United Kingdom,5.99
INV537688,Coffee,Pantry,1,2025-05-27 11:41,CUST15223,United Kingdom,7.99
INV537688,Jam,Pantry,4,2025-05-27 11:41,CUST15223,United Kingdom,4.2
INV537688,Milk,Dairy & Eggs,4,2025-05-27 11:41,CUST15223,United Kingdom,1.99
INV537689,Beer,Beverages,3,2025-03-22 17:16,CUST11273,United Kingdom,8.99
INV537689,Cheese,Dairy & Eggs,1,2025-03-22 17:16,CUST11273,United Kingdom,5.99
INV537689,Tomato Sauce,Pantry,1,2025-03-22 17:16,CUST11273,United Kingdom,2.79
INV537689,Soda,Beverages,1,2025-03-22 17:16,CUST11273,United Kingdom,1.79
INV537689,Pasta,Pantry,1,2025-03-22 17:16,CUST11273,United Kingdom,1.49
INV537689,Bread,Bakery,1,2025-03-22 17:16,CUST11273,United Kingdom,2.5
INV537689,Yogurt,Dairy & Eggs,2,2025-03-22 17:16,CUST11273,United Kingdom,1.2
INV537689,Soap,Baby & Personal Care,1,2025-03-22 17:16,CUST11273,United Kingdom,1.5
INV537689,Butter,Dairy & Eggs,2,2025-03-22 17:16,CUST11273,United Kingdom,3.49
INV537690,Cheese,Dairy & Eggs,2,2025-11-03 18:26,CUST11300,United Kingdom,5.99
INV537690,Water,Beverages,1,2025-11-03 18:26,CUST11300,United Kingdom,0.99
INV537690,Tomato Sauce,Pantry,1,2025-11-03 18:26,CUST11300,United Kingdom,2.79
INV537690,Pasta,Pantry,2,2025-11-03 18:26,CUST11300,United Kingdom,1.49
INV537690,Tea,Pantry,1,2025-11-03 18:26,CUST11300,United Kingdom,4.5
INV537690,Coffee,Pantry,2,2025-11-03 18:26,CUST11300,United Kingdom,7.99
INV537690,Eggs,Dairy & Eggs,1,2025-11-03 18:26,CUST11300,United Kingdom,2.99
INV537690,Milk,Dairy & Eggs,4,2025-11-03 18:26,CUST11300,United Kingdom,1.99
INV537691,Cheese,Dairy & Eggs,1,2025-11-05 10:26,CUST19500,United Kingdom,5.99
INV537691,Water,Beverages,1,2025-11-05 10:26,CUST19500,United Kingdom,0.99
INV537691,Tomato Sauce,Pantry,1,2025-11-05 10:26,CUST19500,United Kingdom,2.79
INV537691,Soda,Beverages,1,2025-11-05 10:26,CUST19500,United Kingdom,1.79
INV537691,Bread,Bakery,3,2025-11-05 10:26,CUST19500,United Kingdom,2.5
INV537691,Wine,Beverages,1,2025-11-05 10:26,CUST19500,United Kingdom,14.99
INV537692,Yogurt,Dairy & Eggs,2,2025-01-09 19:54,CUST13491,United Kingdom,1.2
INV537692,Water,Beverages,1,2025-01-09 19:54,CUST13491,United Kingdom,0.99
INV537693,Water,Beverages,4,2025-10-06 08:18,CUST12596,United Kingdom,0.99
INV537693,Tomato Sauce,Pantry,1,2025-10-06 08:18,CUST12596,United Kingdom,2.79
INV537693,Cookies,Bakery,1,2025-10-06 08:18,CUST12596,United Kingdom,3.0
INV537693,Soda,Beverages,2,2025-10-06 08:18,CUST12596,United Kingdom,1.79
INV537693,Tea,Pantry,3,2025-10-06 08:18,CUST12596,United Kingdom,4.5
INV537693,Olive Oil,Pantry,2,2025-10-06 08:18,CUST12596,United Kingdom,9.99
INV537693,Rice,Pantry,3,2025-10-06 08:18,CUST12596,United Kingdom,3.2
INV537694,Beer,Beverages,1,2025-12-21 14:50,CUST17107,United Kingdom,8.99
INV537694,Water,Beverages,3,2025-12-21 14:50,CUST17107,United Kingdom,0.99
INV537694,Croissant,Bakery,1,2025-12-21 14:50,CUST17107,United Kingdom,1.8
INV537694,Bread,Bakery,1,2025-12-21 14:50,CUST17107,United Kingdom,2.5
INV537694,Shampoo,Baby & Personal Care,2,2025-12-21 14:50,CUST17107,United Kingdom,4.99
INV537695,Water,Beverages,2,2025-02-21 10:38,CUST15675,United Kingdom,0.99
INV537695,Baby Wipes,Baby & Personal Care,1,2025-02-21 10:38,CUST15675,United Kingdom,3.99
INV537695,Diapers,Baby & Personal Care,1,2025-02-21 10:38,CUST15675,United Kingdom,19.99
INV537695,Jam,Pantry,3,2025-02-21 10:38,CUST15675,United Kingdom,4.2
INV537695,Bread,Bakery,2,2025-02-21 10:38,CUST15675,United Kingdom,2.5
INV537695,Butter,Dairy & Eggs,2,2025-02-21 10:38,CUST15675,United Kingdom,3.49
INV537696,Cheese,Dairy & Eggs,1,2025-01-01 10:27,CUST17487,United Kingdom,5.99
INV537696,Jam,Pantry,2,2025-01-01 10:27,CUST17487,United Kingdom,4.2
INV537696,Soda,Beverages,1,2025-01-01 10:27,CUST17487,United Kingdom,1.79
INV537696,Coffee,Pantry,1,2025-01-01 10:27,CUST17487,United Kingdom,7.99
INV537696,Eggs,Dairy & Eggs,1,2025-01-01 10:27,CUST17487,United Kingdom,2.99
INV537696,Rice,Pantry,3,2025-01-01 10:27,CUST17487,United Kingdom,3.2
INV537696,Milk,Dairy & Eggs,3,2025-01-01 10:27,CUST17487,United Kingdom,1.99
INV537697,Cheese,Dairy & Eggs,5,2025-09-12 15:51,CUST13701,Italy,5.99
INV537697,Tomato Sauce,Pantry,1,2025-09-12 15:51,CUST13701,Italy,2.79
INV537697,Juice,Beverages,2,2025-09-12 15:51,CUST13701,Italy,3.5
INV537697,Pasta,Pantry,3,2025-09-12 15:51,CUST13701,Italy,1.49
INV537697,Sugar,Pantry,4,2025-09-12 15:51,CUST13701,Italy,2.1
INV537697,Coffee,Pantry,3,2025-09-12 15:51,CUST13701,Italy,7.99
INV537697,Yogurt,Dairy & Eggs,1,2025-09-12 15:51,CUST13701,Italy,1.2
INV537698,Cake,Bakery,1,2025-11-02 11:58,CUST18585,United Kingdom,12.0
INV537698,Jam,Pantry,1,2025-11-02 11:58,CUST18585,United Kingdom,4.2
INV537698,Juice,Beverages,2,2025-11-02 11:58,CUST18585,United Kingdom,3.5
INV537698,Bread,Bakery,1,2025-11-02 11:58,CUST18585,United Kingdom,2.5
INV537698,Rice,Pantry,2,2025-11-02 11:58,CUST18585,United Kingdom,3.2
INV537698,Butter,Dairy & Eggs,1,2025-11-02 11:58,CUST18585,United Kingdom,3.49
INV537699,Juice,Beverages,2,2025-02-03 12:41,CUST10793,United Kingdom,3.5
INV537699,Eggs,Dairy & Eggs,2,2025-02-03 12:41,CUST10793,United Kingdom,2.99
INV537699,Tomato Sauce,Pantry,3,2025-02-03 12:41,CUST10793,United Kingdom,2.79
INV537699,Bread,Bakery,2,2025-02-03 12:41,CUST10793,United Kingdom,2.5
INV537700,Soda,Beverages,2,2025-07-13 18:47,CUST15823,France,1.79
INV537700,Olive Oil,Pantry,1,2025-07-13 18:47,CUST15823,France,9.99
INV537700,Yogurt,Dairy & Eggs,2,2025-07-13 18:47,CUST15823,France,1.2
INV537700,Eggs,Dairy & Eggs,1,2025-07-13 18:47,CUST15823,France,2.99
INV537700,Milk,Dairy & Eggs,1,2025-07-13 18:47,CUST15823,France,1.99
INV537701,Sugar,Pantry,1,2025-07-19 11:40,CUST18761,United Kingdom,2.1
INV537701,Milk,Dairy & Eggs,2,2025-07-19 11:40,CUST18761,United Kingdom,1.99
INV537702,Diapers,Baby & Personal Care,1,2025-08-31 14:19,CUST10053,United Kingdom,19.99
INV537702,Baby Wipes,Baby & Personal Care,1,2025-08-31 14:19,CUST10053,United Kingdom,3.99
INV537702,Jam,Pantry,2,2025-08-31 14:19,CUST10053,United Kingdom,4.2
INV537702,Soda,Beverages,1,2025-08-31 14:19,CUST10053,United Kingdom,1.79
INV537702,Eggs,Dairy & Eggs,2,2025-08-31 14:19,CUST10053,United Kingdom,2.99
INV537703,Tomato Sauce,Pantry,2,2025-03-06 08:20,CUST11960,United Kingdom,2.79
INV537703,Cookies,Bakery,1,2025-03-06 08:20,CUST11960,United Kingdom,3.0
INV537703,Soda,Beverages,3,2025-03-06 08:20,CUST11960,United Kingdom,1.79
INV537703,Pasta,Pantry,2,2025-03-06 08:20,CUST11960,United Kingdom,1.49
INV537703,Sugar,Pantry,1,2025-03-06 08:20,CUST11960,United Kingdom,2.1
INV537703,Coffee,Pantry,1,2025-03-06 08:20,CUST11960,United Kingdom,7.99
INV537703,Milk,Dairy & Eggs,4,2025-03-06 08:20,CUST11960,United Kingdom,1.99
INV537704,Wine,Beverages,2,2025-05-04 12:35,CUST15508,United Kingdom,14.99
INV537704,Yogurt,Dairy & Eggs,2,2025-05-04 12:35,CUST15508,United Kingdom,1.2
INV537704,Olive Oil,Pantry,1,2025-05-04 12:35,CUST15508,United Kingdom,9.99
INV537705,Cake,Bakery,1,2025-12-25 16:32,CUST15823,Netherlands,12.0
INV537705,Cheese,Dairy & Eggs,1,2025-12-25 16:32,CUST15823,Netherlands,5.99
INV537705,Juice,Beverages,1,2025-12-25 16:32,CUST15823,Netherlands,3.5
INV537705,Soda,Beverages,3,2025-12-25 16:32,CUST15823,Netherlands,1.79
INV537705,Eggs,Dairy & Eggs,1,2025-12-25 16:32,CUST15823,Netherlands,2.99
INV537705,Shampoo,Baby & Personal Care,2,2025-12-25 16:32,CUST15823,Netherlands,4.99
INV537706,Jam,Pantry,1,2025-03-21 10:22,CUST10170,Italy,4.2
INV537706,Cookies,Bakery,1,2025-03-21 10:22,CUST10170,Italy,3.0
INV537706,Soda,Beverages,5,2025-03-21 10:22,CUST10170,Italy,1.79
INV537706,Tea,Pantry,1,2025-03-21 10:22,CUST10170,Italy,4.5
INV537706,Bread,Bakery,2,2025-03-21 10:22,CUST10170,Italy,2.5
INV537706,Coffee,Pantry,3,2025-03-21 10:22,CUST10170,Italy,7.99
INV537706,Milk,Dairy & Eggs,1,2025-03-21 10:22,CUST10170,Italy,1.99
INV537706,Butter,Dairy & Eggs,2,2025-03-21 10:22,CUST10170,Italy,3.49
INV537707,Cheese,Dairy & Eggs,1,2025-06-28 16:36,CUST15128,Spain,5.99
INV537707,Diapers,Baby & Personal Care,3,2025-06-28 16:36,CUST15128,Spain,19.99
INV537707,Baby Wipes,Baby & Personal Care,1,2025-06-28 16:36,CUST15128,Spain,3.99
INV537707,Eggs,Dairy & Eggs,1,2025-06-28 16:36,CUST15128,Spain,2.99
INV537707,Bagel,Bakery,1,2025-06-28 16:36,CUST15128,Spain,1.5
INV537708,Cookies,Bakery,2,2025-04-12 08:51,CUST10903,United Kingdom,3.0
INV537708,Pasta,Pantry,1,2025-04-12 08:51,CUST10903,United Kingdom,1.49
INV537708,Tea,Pantry,1,2025-04-12 08:51,CUST10903,United Kingdom,4.5
INV537708,Sugar,Pantry,2,2025-04-12 08:51,CUST10903,United Kingdom,2.1
INV537708,Coffee,Pantry,1,2025-04-12 08:51,CUST10903,United Kingdom,7.99
INV537708,Milk,Dairy & Eggs,2,2025-04-12 08:51,CUST10903,United Kingdom,1.99
INV537709,Jam,Pantry,2,2025-02-12 18:20,CUST12476,United Kingdom,4.2
INV537709,Water,Beverages,2,2025-02-12 18:20,CUST12476,United Kingdom,0.99
INV537709,Croissant,Bakery,1,2025-02-12 18:20,CUST12476,United Kingdom,1.8
INV537709,Yogurt,Dairy & Eggs,1,2025-02-12 18:20,CUST12476,United Kingdom,1.2
INV537709,Eggs,Dairy & Eggs,1,2025-02-12 18:20,CUST12476,United Kingdom,2.99
INV537710,Pasta,Pantry,2,2025-04-21 14:02,CUST10066,United Kingdom,1.49
INV537710,Water,Beverages,1,2025-04-21 14:02,CUST10066,United Kingdom,0.99
INV537710,Milk,Dairy & Eggs,2,2025-04-21 14:02,CUST10066,United Kingdom,1.99
INV537711,Water,Beverages,1,2025-06-14 18:17,CUST13210,United Kingdom,0.99
INV537712,Jam,Pantry,1,2025-04-25 16:57,CUST16649,United Kingdom,4.2
INV537712,Tomato Sauce,Pantry,1,2025-04-25 16:57,CUST16649,United Kingdom,2.79
INV537712,Cookies,Bakery,1,2025-04-25 16:57,CUST16649,United Kingdom,3.0
INV537712,Soda,Beverages,1,2025-04-25 16:57,CUST16649,United Kingdom,1.79
INV537712,Tea,Pantry,4,2025-04-25 16:57,CUST16649,United Kingdom,4.5
INV537712,Bread,Bakery,1,2025-04-25 16:57,CUST16649,United Kingdom,2.5
INV537712,Soap,Baby & Personal Care,2,2025-04-25 16:57,CUST16649,United Kingdom,1.5
INV537712,Eggs,Dairy & Eggs,2,2025-04-25 16:57,CUST16649,United Kingdom,2.99
INV537712,Milk,Dairy & Eggs,2,2025-04-25 16:57,CUST16649,United Kingdom,1.99
INV537713,Water,Beverages,2,2025-05-14 09:19,CUST16313,United Kingdom,0.99
INV537714,Jam,Pantry,2,2025-09-06 19:48,CUST13227,Germany,4.2
INV537714,Water,Beverages,4,2025-09-06 19:48,CUST13227,Germany,0.99
INV537714,Cookies,Bakery,2,2025-09-06 19:48,CUST13227,Germany,3.0
INV537714,Tea,Pantry,1,2025-09-06 19:48,CUST13227,Germany,4.5
INV537714,Bread,Bakery,1,2025-09-06 19:48,CUST13227,Germany,2.5
INV537714,Butter,Dairy & Eggs,5,2025-09-06 19:48,CUST13227,Germany,3.49
INV537715,Cheese,Dairy & Eggs,1,2025-04-22 15:51,CUST10896,Germany,5.99
INV537715,Soda,Beverages,2,2025-04-22 15:51,CUST10896,Germany,1.79
INV537715,Tea,Pantry,3,2025-04-22 15:51,CUST10896,Germany,4.5
INV537715,Croissant,Bakery,1,2025-04-22 15:51,CUST10896,Germany,1.8
INV537715,Milk,Dairy & Eggs,2,2025-04-22 15:51,CUST10896,Germany,1.99
INV537716,Water,Beverages,1,2025-04-29 13:23,CUST16839,Germany,0.99
INV537716,Tomato Sauce,Pantry,2,2025-04-29 13:23,CUST16839,Germany,2.79
INV537716,Pasta,Pantry,1,2025-04-29 13:23,CUST16839,Germany,1.49
INV537716,Sugar,Pantry,1,2025-04-29 13:23,CUST16839,Germany,2.1
INV537716,Coffee,Pantry,1,2025-04-29 13:23,CUST16839,Germany,7.99
INV537716,Rice,Pantry,2,2025-04-29 13:23,CUST16839,Germany,3.2
INV537717,Cheese,Dairy & Eggs,1,2025-04-23 19:20,CUST11133,Spain,5.99
INV537717,Jam,Pantry,10,2025-04-23 19:20,CUST11133,Spain,4.2
INV537717,Tomato Sauce,Pantry,10,2025-04-23 19:20,CUST11133,Spain,2.79
INV537717,Pasta,Pantry,5,2025-04-23 19:20,CUST11133,Spain,1.49
INV537717,Sugar,Pantry,5,2025-04-23 19:20,CUST11133,Spain,2.1
INV537717,Bread,Bakery,1,2025-04-23 19:20,CUST11133,Spain,2.5
INV537717,Butter,Dairy & Eggs,1,2025-04-23 19:20,CUST11133,Spain,3.49
INV537718,Cheese,Dairy & Eggs,1,2025-06-20 16:29,CUST12741,United Kingdom,5.99
